pasA1,NZ_CP027380.1,100,84,0,0,1,84,3162867,3162950,1.10e-34,156
pasA1,NZ_CP027380.1,100,84,0,0,1,84,3448062,3447979,1.10e-34,156
pasA1,NZ_CP027380.1,91.892,74,6,0,11,84,4681391,4681464,4.05e-19,104
pasA1,NZ_CP027351.1,100,84,0,0,1,84,1218423,1218340,1.10e-34,156
pasA1,NZ_CP027351.1,100,84,0,0,1,84,2641087,2641004,1.10e-34,156
pasA1,NZ_CP027351.1,100,84,0,0,1,84,3200477,3200560,1.10e-34,156
pasA1,NZ_CP027351.1,94.118,68,4,0,17,84,2573782,2573715,4.05e-19,104
pasA1,NZ_CP027546.1,100,84,0,0,1,84,51310,51227,1.10e-34,156
pasA1,NZ_CP027546.1,100,84,0,0,1,84,1552104,1552187,1.10e-34,156
pasA1,NZ_CP027546.1,94.118,68,4,0,17,84,330554,330487,4.05e-19,104
pasA1,NZ_CP027331.1,100,84,0,0,1,84,175931,175848,1.10e-34,156
pasA1,NZ_CP027331.1,100,84,0,0,1,84,986421,986338,1.10e-34,156
pasA1,NZ_CP027331.1,94.118,68,4,0,17,84,646444,646377,4.05e-19,104
pasA1,NZ_CP027331.1,94.118,68,4,0,17,84,1298107,1298040,4.05e-19,104
pasA1,NZ_CP027388.1,100,84,0,0,1,84,2031560,2031643,1.10e-34,156
pasA1,NZ_CP027388.1,100,84,0,0,1,84,2941847,2941930,1.10e-34,156
pasA1,NZ_CP027388.1,91.892,74,6,0,11,84,1742210,1742283,4.05e-19,104
pasA1,NZ_CP027355.1,100,84,0,0,1,84,2118946,2119029,1.10e-34,156
pasA1,NZ_CP027355.1,91.892,74,6,0,11,84,1243320,1243393,4.05e-19,104
pasA1,NZ_CP027766.1,100,84,0,0,1,84,583952,583869,1.10e-34,156
pasA1,NZ_CP027766.1,100,84,0,0,1,84,1350031,1350114,1.10e-34,156
pasA1,NZ_CP027766.1,100,84,0,0,1,84,2137130,2137213,1.10e-34,156
pasA1,NZ_CP027766.1,91.892,74,6,0,11,84,3722181,3722254,4.05e-19,104
pasA1,NZ_CP027390.1,100,84,0,0,1,84,616337,616254,1.10e-34,156
pasA1,NZ_CP027390.1,100,84,0,0,1,84,1697908,1697825,1.10e-34,156
pasA1,NZ_CP027390.1,100,84,0,0,1,84,2236501,2236584,1.10e-34,156
pasA1,NZ_CP027390.1,100,84,0,0,1,84,5235507,5235424,1.10e-34,156
pasA1,NZ_CP027390.1,94.118,68,4,0,17,84,991936,991869,4.05e-19,104
pasA1,NZ_CP027390.1,91.892,74,6,0,11,84,1955128,1955201,4.05e-19,104
pasA1,NZ_CP027472.1,100,84,0,0,1,84,997116,997033,1.10e-34,156
pasA1,NZ_CP027472.1,100,84,0,0,1,84,1305793,1305710,1.10e-34,156
pasA1,NZ_CP027472.1,100,84,0,0,1,84,1564106,1564189,1.10e-34,156
pasA1,NZ_CP027472.1,100,84,0,0,1,84,2607177,2607260,1.10e-34,156
pasA1,NZ_CP027472.1,91.892,74,6,0,11,84,1903836,1903909,4.05e-19,104
pasA1,NZ_CP027442.1,100,84,0,0,1,84,631929,632012,1.10e-34,156
pasA1,NZ_CP027442.1,100,84,0,0,1,84,1045015,1045098,1.10e-34,156
pasA1,NZ_CP027442.1,100,84,0,0,1,84,5172564,5172481,1.10e-34,156
pasA1,NZ_CP027442.1,94.118,68,4,0,17,84,5451893,5451826,4.05e-19,104
pasA1,NZ_CP027362.1,100,84,0,0,1,84,333287,333370,1.10e-34,156
pasA1,NZ_CP027362.1,100,72,0,0,1,72,4732044,4731973,5.17e-28,134
pasA1,NZ_CP027362.1,94.118,68,4,0,17,84,5002933,5002866,4.05e-19,104
pasA1,NZ_CP027573.1,100,84,0,0,1,84,1253799,1253882,1.10e-34,156
pasA1,NZ_CP027573.1,100,84,0,0,1,84,1534110,1534027,1.10e-34,156
pasA1,NZ_CP027573.1,91.892,74,6,0,11,84,2793250,2793323,4.05e-19,104
pasA1,NZ_CP027573.1,90.541,74,7,0,11,84,1015186,1015259,1.89e-17,99
pasA1,NZ_CP027548.1,100,84,0,0,1,84,2018013,2018096,1.10e-34,156
pasA1,NZ_CP027548.1,93.151,73,5,0,11,83,2976788,2976860,3.13e-20,108
pasA1,NZ_CP027548.1,94.118,68,4,0,17,84,1002001,1001934,4.05e-19,104
pasA1,NZ_CP027599.1,100,84,0,0,1,84,2541185,2541102,1.10e-34,156
pasA1,NZ_CP027599.1,100,84,0,0,1,84,3015928,3015845,1.10e-34,156
pasA1,NZ_CP027599.1,100,84,0,0,1,84,4159847,4159930,1.10e-34,156
pasA1,NZ_CP027599.1,91.892,74,6,0,11,84,3879349,3879422,4.05e-19,104
pasA1,NZ_CP027435.1,100,84,0,0,1,84,857134,857051,1.10e-34,156
pasA1,NZ_CP027435.1,100,84,0,0,1,84,2278748,2278665,1.10e-34,156
pasA1,NZ_CP027435.1,100,84,0,0,1,84,2835602,2835685,1.10e-34,156
pasA1,NZ_CP027435.1,94.118,68,4,0,17,84,2208605,2208538,4.05e-19,104
pasA1,NZ_CP027454.1,100,84,0,0,1,84,1408685,1408602,1.10e-34,156
pasA1,NZ_CP027454.1,100,84,0,0,1,84,2814137,2814054,1.10e-34,156
pasA1,NZ_CP027454.1,100,84,0,0,1,84,3326222,3326305,1.10e-34,156
pasA1,NZ_CP027454.1,94.118,68,4,0,17,84,2745231,2745164,4.05e-19,104
pasA1,NZ_CP133126.1,100,84,0,0,1,84,2429610,2429527,1.10e-34,156
pasA1,NZ_CP133126.1,91.892,74,6,0,11,84,2673660,2673733,4.05e-19,104
pasA1,NZ_CP133126.1,94.118,68,4,0,17,84,3483703,3483636,4.05e-19,104
pasA1,NZ_CP133130.1,100,84,0,0,1,84,2429611,2429528,1.10e-34,156
pasA1,NZ_CP133130.1,91.892,74,6,0,11,84,2672348,2672421,4.05e-19,104
pasA1,NZ_CP133130.1,94.118,68,4,0,17,84,3418370,3418303,4.05e-19,104
pasA1,NZ_CP133120.1,100,84,0,0,1,84,2429611,2429528,1.10e-34,156
pasA1,NZ_CP133120.1,91.892,74,6,0,11,84,2672362,2672435,4.05e-19,104
pasA1,NZ_CP133120.1,94.118,68,4,0,17,84,3596234,3596167,4.05e-19,104
pasA1,NZ_CP133128.1,100,84,0,0,1,84,962875,962958,1.10e-34,156
pasA1,NZ_CP133128.1,94.118,68,4,0,17,84,720127,720060,4.05e-19,104
pasA1,NZ_CP133128.1,91.892,74,6,0,11,84,5368849,5368922,4.05e-19,104
pasA1,NZ_CP133124.1,100,84,0,0,1,84,2430924,2430841,1.10e-34,156
pasA1,NZ_CP133124.1,91.892,74,6,0,11,84,2673661,2673734,4.05e-19,104
pasA1,NZ_CP133124.1,94.118,68,4,0,17,84,3483704,3483637,4.05e-19,104
pasA1,NZ_CP169018.1,100,84,0,0,1,84,1204890,1204807,1.10e-34,156
pasA1,NZ_CP169018.1,100,84,0,0,1,84,2302304,2302221,1.10e-34,156
pasA1,NZ_CP169018.1,100,84,0,0,1,84,2925978,2926061,1.10e-34,156
pasA1,NZ_CP169018.1,100,84,0,0,1,84,3858259,3858342,1.10e-34,156
pasA1,NZ_CP169018.1,94.118,68,4,0,17,84,2616971,2616904,4.05e-19,104
pasA1,NZ_CP169026.1,100,84,0,0,1,84,1708264,1708181,1.10e-34,156
pasA1,NZ_CP169026.1,100,84,0,0,1,84,2517954,2517871,1.10e-34,156
pasA1,NZ_CP169026.1,94.118,68,4,0,17,84,2178762,2178695,4.05e-19,104
pasA1,NZ_CP169026.1,91.892,74,6,0,11,84,2777182,2777255,4.05e-19,104
pasA1,NZ_CP169023.1,100,84,0,0,1,84,2278275,2278358,1.10e-34,156
pasA1,NZ_CP169023.1,100,84,0,0,1,84,2521171,2521254,1.10e-34,156
pasA1,NZ_CP169023.1,100,84,0,0,1,84,2801482,2801399,1.10e-34,156
pasA1,NZ_CP169023.1,91.892,74,6,0,11,84,4059734,4059807,4.05e-19,104
pasA1,NZ_CP169013.1,100,84,0,0,1,84,3024126,3024209,1.10e-34,156
pasA1,NZ_CP169013.1,100,84,0,0,1,84,3263919,3264002,1.10e-34,156
pasA1,NZ_CP169013.1,100,84,0,0,1,84,3600226,3600143,1.10e-34,156
pasA1,NZ_CP169013.1,91.892,74,6,0,11,84,4883295,4883368,4.05e-19,104
pasA1,NZ_CP168991.1,100,84,0,0,1,84,3136156,3136239,1.10e-34,156
pasA1,NZ_CP168991.1,100,84,0,0,1,84,3449267,3449350,1.10e-34,156
pasA1,NZ_CP168991.1,100,84,0,0,1,84,3729571,3729488,1.10e-34,156
pasA1,NZ_CP168991.1,94.118,68,4,0,17,84,4687809,4687742,4.05e-19,104
pasA1,NZ_CP168979.1,100,84,0,0,1,84,2497532,2497449,1.10e-34,156
pasA1,NZ_CP168979.1,100,84,0,0,1,84,2892299,2892382,1.10e-34,156
pasA1,NZ_CP168979.1,100,84,0,0,1,84,5077319,5077402,1.10e-34,156
pasA1,NZ_CP168979.1,94.118,68,4,0,17,84,2543856,2543789,4.05e-19,104
pasA1,NZ_CP168979.1,94.118,68,4,0,17,84,3452228,3452161,4.05e-19,104
pasA1,NZ_CP168981.1,100,84,0,0,1,84,1705960,1705877,1.10e-34,156
pasA1,NZ_CP168981.1,100,84,0,0,1,84,3304266,3304349,1.10e-34,156
pasA1,NZ_CP168981.1,100,84,0,0,1,84,4385040,4385123,1.10e-34,156
pasA1,NZ_CP168981.1,94.118,68,4,0,17,84,1986011,1985944,4.05e-19,104
pasA1,NZ_CP168981.1,91.892,74,6,0,11,84,2889172,2889245,4.05e-19,104
pasA1,NZ_CP168989.1,100,84,0,0,1,84,2470112,2470029,1.10e-34,156
pasA1,NZ_CP168989.1,94.118,68,4,0,17,84,2687489,2687422,4.05e-19,104
pasA1,NZ_CP168989.1,94.118,68,4,0,17,84,3521207,3521140,4.05e-19,104
pasA1,NZ_CP169003.1,100,84,0,0,1,84,1707514,1707431,1.10e-34,156
pasA1,NZ_CP169003.1,100,84,0,0,1,84,2844125,2844208,1.10e-34,156
pasA1,NZ_CP169003.1,100,84,0,0,1,84,3217936,3218019,1.10e-34,156
pasA1,NZ_CP169003.1,100,84,0,0,1,84,4294971,4295054,1.10e-34,156
pasA1,NZ_CP169008.1,100,84,0,0,1,84,3117909,3117992,1.10e-34,156
pasA1,NZ_CP169008.1,100,84,0,0,1,84,3356348,3356431,1.10e-34,156
pasA1,NZ_CP169008.1,100,84,0,0,1,84,3725087,3725004,1.10e-34,156
pasA1,NZ_CP169008.1,91.892,74,6,0,11,84,5008072,5008145,4.05e-19,104
pasA1,NZ_CP168998.1,100,84,0,0,1,84,3752815,3752898,1.10e-34,156
pasA1,NZ_CP168998.1,91.892,74,6,0,11,84,3435706,3435779,4.05e-19,104
pasA1,NZ_CP168987.1,100,84,0,0,1,84,3677820,3677903,1.10e-34,156
pasA1,NZ_CP168987.1,91.892,74,6,0,11,84,3351004,3351077,4.05e-19,104
pasA1,NZ_CP037943.1,100,84,0,0,1,84,294003,293920,1.10e-34,156
pasA1,NZ_CP037943.1,100,84,0,0,1,84,964062,964145,1.10e-34,156
pasA1,NZ_CP037943.1,100,84,0,0,1,84,5014992,5014909,1.10e-34,156
pasA1,NZ_CP037943.1,94.118,68,4,0,17,84,339956,339889,4.05e-19,104
pasA1,NZ_CP037943.1,91.892,74,6,0,11,84,639621,639694,4.05e-19,104
pasA1,NZ_CP037943.1,94.118,68,4,0,17,84,5658935,5658868,4.05e-19,104
pasA1,NZ_CP037941.1,100,84,0,0,1,84,2298897,2298814,1.10e-34,156
pasA1,NZ_CP037941.1,100,84,0,0,1,84,3109862,3109779,1.10e-34,156
pasA1,NZ_CP037941.1,94.118,68,4,0,17,84,2769409,2769342,4.05e-19,104
pasA1,NZ_CP037941.1,91.892,74,6,0,11,84,3371182,3371255,4.05e-19,104
pasA1,NZ_CP037945.1,100,84,0,0,1,84,225817,225900,1.10e-34,156
pasA1,NZ_CP037945.1,100,84,0,0,1,84,1209649,1209732,1.10e-34,156
pasA1,NZ_CP037945.1,100,84,0,0,1,84,4163314,4163231,1.10e-34,156
pasA1,NZ_CP037945.1,100,84,0,0,1,84,5244133,5244050,1.10e-34,156
pasA1,NZ_CP037945.1,91.892,74,6,0,11,84,929588,929661,4.05e-19,104
pasA1,NZ_CP037945.1,94.118,68,4,0,17,84,5560100,5560033,4.05e-19,104
pasA1,NZ_CP045863.1,100,84,0,0,1,84,1844434,1844517,1.10e-34,156
pasA1,NZ_CP045863.1,91.892,74,6,0,11,84,959665,959738,4.05e-19,104
pasA1,NZ_CP045863.1,91.892,74,6,0,11,84,1892180,1892253,4.05e-19,104
pasA1,NZ_CP045827.1,100,84,0,0,1,84,3757358,3757441,1.10e-34,156
pasA1,NZ_CP045827.1,94.118,68,4,0,17,84,2621234,2621167,4.05e-19,104
pasA1,NZ_CP045827.1,91.892,74,6,0,11,84,3318851,3318924,4.05e-19,104
pasA1,NZ_CP038494.1,100,84,0,0,1,84,2453545,2453462,1.10e-34,156
pasA1,NZ_CP038494.1,91.892,74,6,0,11,84,1926898,1926971,4.05e-19,104
pasA1,NZ_CP038494.1,91.892,74,6,0,11,84,2865937,2866010,4.05e-19,104
pasA1,NC_017906.1,100,84,0,0,1,84,2137179,2137262,1.10e-34,156
pasA1,NC_017906.1,91.892,74,6,0,11,84,1187640,1187713,4.05e-19,104
pasA1,NC_017906.1,91.892,74,6,0,11,84,2188153,2188226,4.05e-19,104
pasA1,NZ_CP066759.1,100,84,0,0,1,84,2684034,2684117,1.10e-34,156
pasA1,NZ_CP066759.1,94.118,68,4,0,17,84,2441454,2441387,4.05e-19,104
pasA1,NZ_CP066759.1,94.118,68,4,0,17,84,3449434,3449367,4.05e-19,104
pasA1,NZ_CP066748.1,100,84,0,0,1,84,1761652,1761569,1.10e-34,156
pasA1,NZ_CP066748.1,100,84,0,0,1,84,2577966,2577883,1.10e-34,156
pasA1,NZ_CP066748.1,100,84,0,0,1,84,2936876,2936959,1.10e-34,156
pasA1,NZ_CP066748.1,94.118,68,4,0,17,84,3434432,3434365,4.05e-19,104
pasA1,NZ_CP066753.1,100,84,0,0,1,84,2973620,2973703,1.10e-34,156
pasA1,NZ_CP066753.1,94.118,68,4,0,17,84,2569040,2568973,4.05e-19,104
pasA1,NZ_CP066753.1,94.118,68,4,0,17,84,3548476,3548409,4.05e-19,104
pasA1,NZ_CP034384.1,100,84,0,0,1,84,2159578,2159495,1.10e-34,156
pasA1,NZ_CP034384.1,91.892,74,6,0,11,84,1282306,1282379,4.05e-19,104
pasA1,NZ_CP034384.1,94.118,68,4,0,17,84,2111824,2111757,4.05e-19,104
pasA1,NZ_CP040313.1,100,84,0,0,1,84,2920458,2920541,1.10e-34,156
pasA1,NZ_CP040313.1,91.892,74,6,0,11,84,1964180,1964253,4.05e-19,104
pasA1,NZ_CP040313.1,94.118,68,4,0,17,84,2507565,2507498,4.05e-19,104
pasA1,NZ_CP040313.1,91.892,74,6,0,11,84,2860047,2860120,4.05e-19,104
pasA1,NZ_CP040309.1,100,84,0,0,1,84,2925530,2925613,1.10e-34,156
pasA1,NZ_CP040309.1,91.892,74,6,0,11,84,1964192,1964265,4.05e-19,104
pasA1,NZ_CP040309.1,91.892,74,6,0,11,84,2820590,2820663,4.05e-19,104
pasA1,NZ_CP040305.1,100,84,0,0,1,84,2464172,2464089,1.10e-34,156
pasA1,NZ_CP040305.1,91.892,74,6,0,11,84,1994029,1994102,4.05e-19,104
pasA1,NZ_CP040305.1,94.118,68,4,0,17,84,2512042,2511975,4.05e-19,104
pasA1,NZ_CP040316.1,100,84,0,0,1,84,2596021,2595938,1.10e-34,156
pasA1,NZ_CP040316.1,91.892,74,6,0,11,84,2010547,2010620,4.05e-19,104
pasA1,NZ_CP040316.1,94.118,68,4,0,17,84,2547028,2546961,4.05e-19,104
pasA1,NZ_CP040314.1,100,84,0,0,1,84,2922475,2922558,1.10e-34,156
pasA1,NZ_CP040314.1,91.892,74,6,0,11,84,1977212,1977285,4.05e-19,104
pasA1,NZ_CP040314.1,94.118,68,4,0,17,84,2524715,2524648,4.05e-19,104
pasA1,NZ_CP040307.1,100,84,0,0,1,84,2624980,2624897,1.10e-34,156
pasA1,NZ_CP040307.1,100,84,0,0,1,84,3018641,3018724,1.10e-34,156
pasA1,NZ_CP040307.1,91.892,74,6,0,11,84,1973702,1973775,4.05e-19,104
pasA1,NZ_CP111095.1,100,84,0,0,1,84,483557,483474,1.10e-34,156
pasA1,NZ_CP111095.1,100,84,0,0,1,84,932208,932291,1.10e-34,156
pasA1,NZ_CP111095.1,94.118,68,4,0,17,84,1514203,1514136,4.05e-19,104
pasA1,NZ_CP047378.1,100,84,0,0,1,84,336071,335988,1.10e-34,156
pasA1,NZ_CP047378.1,100,84,0,0,1,84,1740861,1740778,1.10e-34,156
pasA1,NZ_CP047378.1,91.892,74,6,0,11,84,3008439,3008512,4.05e-19,104
pasA1,NZ_CP111101.1,100,84,0,0,1,84,738428,738345,1.10e-34,156
pasA1,NZ_CP111101.1,94.118,68,4,0,17,84,1083684,1083617,4.05e-19,104
pasA1,NZ_CP111101.1,94.118,68,4,0,17,84,2066855,2066788,4.05e-19,104
pasA1,NZ_CP111098.1,100,84,0,0,1,84,741354,741271,1.10e-34,156
pasA1,NZ_CP111098.1,94.118,68,4,0,17,84,693429,693362,4.05e-19,104
pasA1,NZ_CP111098.1,94.118,68,4,0,17,84,1642940,1642873,4.05e-19,104
pasA1,NZ_CP024479.1,100,84,0,0,1,84,1546650,1546733,1.10e-34,156
pasA1,NZ_CP024479.1,91.892,74,6,0,11,84,1264361,1264434,4.05e-19,104
pasA1,NZ_LT903847.1,100,84,0,0,1,84,4048993,4049076,1.10e-34,156
pasA1,NZ_CP041678.1,100,84,0,0,1,84,3296953,3297036,1.10e-34,156
pasA1,NZ_CP041678.1,94.118,68,4,0,17,84,1919392,1919325,4.05e-19,104
pasA1,NZ_CP035366.1,100,84,0,0,1,84,2179470,2179553,1.10e-34,156
pasA1,NZ_CP035366.1,91.892,74,6,0,11,84,1212477,1212550,4.05e-19,104
pasA1,NZ_CP035366.1,91.892,74,6,0,11,84,2130331,2130404,4.05e-19,104
pasA1,NZ_CP020107.1,100,84,0,0,1,84,3505191,3505274,1.10e-34,156
pasA1,NZ_CP020106.1,100,84,0,0,1,84,3082784,3082867,1.10e-34,156
pasA1,NZ_CP020106.1,100,84,0,0,1,84,5116915,5116998,1.10e-34,156
pasA1,NZ_CP020106.1,93.151,73,5,0,11,83,4011628,4011700,3.13e-20,108
pasA1,NZ_CP020106.1,91.892,74,6,0,11,84,3485430,3485503,4.05e-19,104
pasA1,NZ_CP020092.1,100,84,0,0,1,84,2979514,2979597,1.10e-34,156
pasA1,NZ_CP020092.1,98.81,84,1,0,1,84,4856990,4857073,5.13e-33,150
pasA1,NZ_CP020092.1,93.151,73,5,0,11,83,3797789,3797861,3.13e-20,108
pasA1,NZ_CP020092.1,91.892,74,6,0,11,84,3281054,3281127,4.05e-19,104
pasA1,NZ_CP143966.1,100,84,0,0,1,84,2429592,2429509,1.10e-34,156
pasA1,NZ_CP143966.1,91.892,74,6,0,11,84,2672329,2672402,4.05e-19,104
pasA1,NZ_CP143966.1,94.118,68,4,0,17,84,3482372,3482305,4.05e-19,104
pasA1,NZ_CP143968.1,100,84,0,0,1,84,2429611,2429528,1.10e-34,156
pasA1,NZ_CP143968.1,91.892,74,6,0,11,84,2672348,2672421,4.05e-19,104
pasA1,NZ_CP143968.1,94.118,68,4,0,17,84,3482392,3482325,4.05e-19,104
pasA1,NZ_CP018239.1,100,84,0,0,1,84,2075639,2075722,1.10e-34,156
pasA1,NZ_CP018239.1,100,84,0,0,1,84,2123558,2123641,1.10e-34,156
pasA1,NZ_CP018239.1,91.892,74,6,0,11,84,1191738,1191811,4.05e-19,104
pasA1,NZ_CP018241.1,100,84,0,0,1,84,1820227,1820144,1.10e-34,156
pasA1,NZ_CP018241.1,91.892,74,6,0,11,84,1241758,1241831,4.05e-19,104
pasA1,NZ_CP018241.1,91.892,74,6,0,11,84,2177363,2177436,4.05e-19,104
pasA1,NZ_CP018247.1,100,84,0,0,1,84,2084529,2084612,1.10e-34,156
pasA1,NZ_CP018247.1,91.892,74,6,0,11,84,1218120,1218193,4.05e-19,104
pasA1,NZ_CP018247.1,94.118,68,4,0,17,84,1732498,1732431,4.05e-19,104
pasA1,NZ_CP018243.1,100,84,0,0,1,84,1729781,1729698,1.10e-34,156
pasA1,NZ_CP018243.1,91.892,74,6,0,11,84,1253174,1253247,4.05e-19,104
pasA1,NZ_CP018243.1,91.892,74,6,0,11,84,2086929,2087002,4.05e-19,104
pasA1,NZ_CP018245.1,100,84,0,0,1,84,1919540,1919623,1.10e-34,156
pasA1,NZ_CP018245.1,95.588,68,3,0,17,84,1678057,1677990,8.71e-21,110
pasA1,NZ_CP018245.1,91.892,74,6,0,11,84,1202846,1202919,4.05e-19,104
pasA1,NZ_CP018245.1,91.892,74,6,0,11,84,2182589,2182662,4.05e-19,104
pasA1,NZ_CP018237.1,100,84,0,0,1,84,2064702,2064785,1.10e-34,156
pasA1,NZ_CP018237.1,91.892,74,6,0,11,84,1189065,1189138,4.05e-19,104
pasA1,NZ_CP018237.1,94.118,68,4,0,17,84,1713757,1713690,4.05e-19,104
pasA1,NZ_CP022050.2,100,84,0,0,1,84,4986351,4986268,1.10e-34,156
pasA1,NZ_CP022050.2,94.118,68,4,0,17,84,480615,480548,4.05e-19,104
pasA1,NZ_CP022050.2,91.892,74,6,0,11,84,5290990,5291063,4.05e-19,104
pasA1,NZ_CP043539.1,100,84,0,0,1,84,685559,685642,1.10e-34,156
pasA1,NZ_CP043539.1,94.118,68,4,0,17,84,326491,326424,4.05e-19,104
pasA1,NZ_CP043539.1,94.118,68,4,0,17,84,1169363,1169296,4.05e-19,104
pasA1,NZ_CP029692.1,100,84,0,0,1,84,860977,861060,1.10e-34,156
pasA1,NZ_CP029692.1,100,84,0,0,1,84,1139977,1139894,1.10e-34,156
pasA1,NZ_CP029692.1,100,84,0,0,1,84,1396756,1396673,1.10e-34,156
pasA1,NZ_CP029692.1,94.118,68,4,0,17,84,4961473,4961406,4.05e-19,104
pasA1,NZ_CP065607.1,100,84,0,0,1,84,4596737,4596654,1.10e-34,156
pasA1,NZ_CP062771.1,100,84,0,0,1,84,2649960,2649877,1.10e-34,156
pasA1,NZ_CP062771.1,94.118,68,4,0,17,84,2602121,2602054,4.05e-19,104
pasA1,NZ_CP062771.1,94.118,68,4,0,17,84,3610660,3610593,4.05e-19,104
pasA1,NZ_CP062758.1,100,84,0,0,1,84,2989551,2989634,1.10e-34,156
pasA1,NZ_CP062758.1,94.118,68,4,0,17,84,2592559,2592492,4.05e-19,104
pasA1,NZ_CP062758.1,94.118,68,4,0,17,84,3564326,3564259,4.05e-19,104
pasA1,NZ_CP062761.1,100,84,0,0,1,84,2892118,2892035,1.10e-34,156
pasA1,NZ_CP062761.1,94.118,68,4,0,17,84,2582348,2582281,4.05e-19,104
pasA1,NZ_CP062761.1,94.118,68,4,0,17,84,3551871,3551804,4.05e-19,104
pasA1,NZ_CP062746.1,100,84,0,0,1,84,3055145,3055228,1.10e-34,156
pasA1,NZ_CP062746.1,94.118,68,4,0,17,84,2658174,2658107,4.05e-19,104
pasA1,NZ_CP062746.1,94.118,68,4,0,17,84,3560658,3560591,4.05e-19,104
pasA1,NZ_CP062744.1,100,84,0,0,1,84,3059022,3059105,1.10e-34,156
pasA1,NZ_CP062744.1,94.118,68,4,0,17,84,2662045,2661978,4.05e-19,104
pasA1,NZ_CP062744.1,94.118,68,4,0,17,84,3564471,3564404,4.05e-19,104
pasA1,NZ_CP062782.1,100,84,0,0,1,84,3079509,3079592,1.10e-34,156
pasA1,NZ_CP062782.1,94.118,68,4,0,17,84,2688639,2688572,4.05e-19,104
pasA1,NZ_CP062782.1,94.118,68,4,0,17,84,3695555,3695488,4.05e-19,104
pasA1,NZ_CP062755.1,100,84,0,0,1,84,2455075,2455158,1.10e-34,156
pasA1,NZ_CP062755.1,91.892,74,6,0,11,84,2718539,2718612,4.05e-19,104
pasA1,NZ_CP062755.1,94.118,68,4,0,17,84,3575181,3575114,4.05e-19,104
pasA1,NZ_CP062774.1,100,84,0,0,1,84,2668269,2668352,1.10e-34,156
pasA1,NZ_CP062774.1,94.118,68,4,0,17,84,2271199,2271132,4.05e-19,104
pasA1,NZ_CP062774.1,94.118,68,4,0,17,84,3561017,3560950,4.05e-19,104
pasA1,NZ_CP062763.1,100,84,0,0,1,84,2363911,2363828,1.10e-34,156
pasA1,NZ_CP062763.1,91.892,74,6,0,11,84,2715075,2715148,4.05e-19,104
pasA1,NZ_CP062763.1,94.118,68,4,0,17,84,3586737,3586670,4.05e-19,104
pasA1,NZ_CP062749.1,100,84,0,0,1,84,2653686,2653603,1.10e-34,156
pasA1,NZ_CP062749.1,91.892,74,6,0,11,84,3050660,3050733,4.05e-19,104
pasA1,NZ_CP062749.1,94.118,68,4,0,17,84,3572533,3572466,4.05e-19,104
pasA1,NZ_CP062742.1,100,84,0,0,1,84,2652608,2652525,1.10e-34,156
pasA1,NZ_CP062742.1,94.118,68,4,0,17,84,2604769,2604702,4.05e-19,104
pasA1,NZ_CP062742.1,94.118,68,4,0,17,84,3573882,3573815,4.05e-19,104
pasA1,NZ_CP062736.1,100,84,0,0,1,84,2653671,2653588,1.10e-34,156
pasA1,NZ_CP062736.1,91.892,74,6,0,11,84,3050645,3050718,4.05e-19,104
pasA1,NZ_CP062736.1,94.118,68,4,0,17,84,3562038,3561971,4.05e-19,104
pasA1,NZ_CP062766.1,100,84,0,0,1,84,3045715,3045798,1.10e-34,156
